award_id,source_award_id,notice_id,procedure_id,lot_id,award_date,award_status,award_value,currency_code,source_id,source_file_id,source_record_id,collected_at
awd_00273,RES-0008,not_0115,pro_0105,lot_00271,2000-01-01,selec-w,218749.95,PLN,src_ted_opendata,file_ted_0115,lot_result:RES-0008,2026-08-19
awd_00274,RES-0009,not_0115,pro_0105,lot_00272,2000-01-01,selec-w,103920,PLN,src_ted_opendata,file_ted_0115,lot_result:RES-0009,2026-08-19
awd_00275,RES-0010,not_0115,pro_0105,lot_00273,2000-01-01,selec-w,80754,PLN,src_ted_opendata,file_ted_0115,lot_result:RES-0010,2026-08-19
awd_00276,RES-0011,not_0115,pro_0105,lot_00274,2000-01-01,selec-w,1825000.5,PLN,src_ted_opendata,file_ted_0115,lot_result:RES-0011,2026-08-19
awd_00277,RES-0012,not_0115,pro_0105,lot_00275,2000-01-01,selec-w,181308.8,PLN,src_ted_opendata,file_ted_0115,lot_result:RES-0012,2026-08-19
awd_00278,RES-0013,not_0115,pro_0105,lot_00276,2000-01-01,selec-w,11957,PLN,src_ted_opendata,file_ted_0115,lot_result:RES-0013,2026-08-19
awd_00279,RES-0014,not_0115,pro_0105,lot_00277,2000-01-01,selec-w,49716,PLN,src_ted_opendata,file_ted_0115,lot_result:RES-0014,2026-08-19
awd_00280,RES-0001,not_0116,pro_0106,lot_00278,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0116,lot_result:RES-0001,2026-08-19
awd_00281,RES-0001,not_0117,pro_0105,lot_00279,2000-01-01,selec-w,2328350.3,PLN,src_ted_opendata,file_ted_0117,lot_result:RES-0001,2026-08-19
awd_00282,RES-0002,not_0117,pro_0105,lot_00280,2000-01-01,selec-w,22827007,PLN,src_ted_opendata,file_ted_0117,lot_result:RES-0002,2026-08-19
awd_00283,RES-0003,not_0117,pro_0105,lot_00281,2000-01-01,selec-w,2362892,PLN,src_ted_opendata,file_ted_0117,lot_result:RES-0003,2026-08-19
awd_00284,RES-0004,not_0117,pro_0105,lot_00282,2000-01-01,selec-w,731026,PLN,src_ted_opendata,file_ted_0117,lot_result:RES-0004,2026-08-19
awd_00285,RES-0005,not_0117,pro_0105,lot_00283,2000-01-01,selec-w,311920,PLN,src_ted_opendata,file_ted_0117,lot_result:RES-0005,2026-08-19
awd_00286,RES-0006,not_0117,pro_0105,lot_00284,2000-01-01,selec-w,786421,PLN,src_ted_opendata,file_ted_0117,lot_result:RES-0006,2026-08-19
awd_00287,RES-0007,not_0117,pro_0105,lot_00285,2000-01-01,selec-w,481249.5,PLN,src_ted_opendata,file_ted_0117,lot_result:RES-0007,2026-08-19
awd_00288,RES-0008,not_0117,pro_0105,lot_00286,2000-01-01,selec-w,1546296,PLN,src_ted_opendata,file_ted_0117,lot_result:RES-0008,2026-08-19
awd_00289,RES-0009,not_0117,pro_0105,lot_00287,2000-01-01,selec-w,6242,PLN,src_ted_opendata,file_ted_0117,lot_result:RES-0009,2026-08-19
awd_00290,RES-0001,not_0118,pro_0004,lot_00288,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0118,lot_result:RES-0001,2026-08-19
awd_00291,RES-0000,not_0119,pro_0107,lot_00289,2000-01-01,selec-w,190500,EUR,src_ted_opendata,file_ted_0119,lot_result:RES-0000,2026-08-19
awd_00292,RES-0001,not_0120,pro_0108,lot_00290,2000-01-01,selec-w,459342,PLN,src_ted_opendata,file_ted_0120,lot_result:RES-0001,2026-08-19
awd_00293,RES-0002,not_0120,pro_0108,lot_00291,2000-01-01,selec-w,28736.46,PLN,src_ted_opendata,file_ted_0120,lot_result:RES-0002,2026-08-19
awd_00294,RES-0003,not_0120,pro_0108,lot_00292,2000-01-01,selec-w,1548372,PLN,src_ted_opendata,file_ted_0120,lot_result:RES-0003,2026-08-19
awd_00295,RES-0004,not_0120,pro_0108,lot_00293,2000-01-01,selec-w,79473,PLN,src_ted_opendata,file_ted_0120,lot_result:RES-0004,2026-08-19
awd_00296,RES-0001,not_0121,pro_0109,lot_00294,2000-01-01,selec-w,345624.34,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0001,2026-08-19
awd_00297,RES-0002,not_0121,pro_0109,lot_00295,2000-01-01,selec-w,777562,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0002,2026-08-19
awd_00298,RES-0003,not_0121,pro_0109,lot_00296,2000-01-01,selec-w,8436309,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0003,2026-08-19
awd_00299,RES-0004,not_0121,pro_0109,lot_00297,2000-01-01,selec-w,53600.4,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0004,2026-08-19
awd_00300,RES-0005,not_0121,pro_0109,lot_00298,2000-01-01,selec-w,5839970,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0005,2026-08-19
awd_00301,RES-0006,not_0121,pro_0109,lot_00299,2000-01-01,selec-w,603656,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0006,2026-08-19
awd_00302,RES-0007,not_0121,pro_0109,lot_00300,2000-01-01,selec-w,24007070,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0007,2026-08-19
awd_00303,RES-0008,not_0121,pro_0109,lot_00301,2000-01-01,selec-w,9521047,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0008,2026-08-19
awd_00304,RES-0009,not_0121,pro_0109,lot_00304,2000-01-01,selec-w,102500,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0009,2026-08-19
awd_00305,RES-0010,not_0121,pro_0109,lot_00305,2000-01-01,selec-w,354600,PLN,src_ted_opendata,file_ted_0121,lot_result:RES-0010,2026-08-19
awd_00306,RES-0011,not_0121,pro_0109,lot_00302,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0121,lot_result:RES-0011,2026-08-19
awd_00307,RES-0012,not_0121,pro_0109,lot_00303,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0121,lot_result:RES-0012,2026-08-19
awd_00308,RES-0013,not_0121,pro_0109,lot_00306,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0121,lot_result:RES-0013,2026-08-19
awd_00309,RES-0001,not_0122,pro_0110,lot_00307,2024-12-31,selec-w,16780.00,BGN,src_ted_opendata,file_ted_0122,lot_result:RES-0001,2026-08-19
awd_00310,RES-0001,not_0123,pro_0111,lot_00308,2000-01-01,selec-w,66900,EUR,src_ted_opendata,file_ted_0123,lot_result:RES-0001,2026-08-19
awd_00311,RES-0001,not_0124,pro_0112,lot_00309,2000-01-01,selec-w,33000,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0001,2026-08-19
awd_00312,RES-0002,not_0124,pro_0112,lot_00310,2000-01-01,selec-w,63660,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0002,2026-08-19
awd_00313,RES-0003,not_0124,pro_0112,lot_00311,2000-01-01,selec-w,65750,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0003,2026-08-19
awd_00314,RES-0004,not_0124,pro_0112,lot_00312,2000-01-01,selec-w,89500,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0004,2026-08-19
awd_00315,RES-0005,not_0124,pro_0112,lot_00313,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0124,lot_result:RES-0005,2026-08-19
awd_00316,RES-0006,not_0124,pro_0112,lot_00314,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0124,lot_result:RES-0006,2026-08-19
awd_00317,RES-0007,not_0124,pro_0112,lot_00315,2000-01-01,selec-w,85930,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0007,2026-08-19
awd_00318,RES-0008,not_0124,pro_0112,lot_00316,2000-01-01,selec-w,9207,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0008,2026-08-19
awd_00319,RES-0009,not_0124,pro_0112,lot_00317,2000-01-01,selec-w,64500,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0009,2026-08-19
awd_00320,RES-0010,not_0124,pro_0112,lot_00318,2000-01-01,selec-w,2350,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0010,2026-08-19
awd_00321,RES-0011,not_0124,pro_0112,lot_00319,2000-01-01,selec-w,65250,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0011,2026-08-19
awd_00322,RES-0012,not_0124,pro_0112,lot_00320,2000-01-01,selec-w,41940,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0012,2026-08-19
awd_00323,RES-0013,not_0124,pro_0112,lot_00321,2000-01-01,selec-w,1097.5,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0013,2026-08-19
awd_00324,RES-0014,not_0124,pro_0112,lot_00322,2000-01-01,selec-w,140000,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0014,2026-08-19
awd_00325,RES-0015,not_0124,pro_0112,lot_00323,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0124,lot_result:RES-0015,2026-08-19
awd_00326,RES-0016,not_0124,pro_0112,lot_00324,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0124,lot_result:RES-0016,2026-08-19
awd_00327,RES-0017,not_0124,pro_0112,lot_00325,2000-01-01,selec-w,98500,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0017,2026-08-19
awd_00328,RES-0018,not_0124,pro_0112,lot_00326,2000-01-01,selec-w,134850,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0018,2026-08-19
awd_00329,RES-0019,not_0124,pro_0112,lot_00327,2000-01-01,selec-w,166500,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0019,2026-08-19
awd_00330,RES-0020,not_0124,pro_0112,lot_00328,2000-01-01,selec-w,1860,PLN,src_ted_opendata,file_ted_0124,lot_result:RES-0020,2026-08-19
awd_00331,RES-0001,not_0125,pro_0113,lot_00329,2000-01-01,selec-w,3769500.00,HUF,src_ted_opendata,file_ted_0125,lot_result:RES-0001,2026-08-19
awd_00332,RES-0002,not_0125,pro_0113,lot_00330,2000-01-01,selec-w,11838000.00,HUF,src_ted_opendata,file_ted_0125,lot_result:RES-0002,2026-08-19
awd_00333,RES-0003,not_0125,pro_0113,lot_00331,2000-01-01,selec-w,1248000.00,HUF,src_ted_opendata,file_ted_0125,lot_result:RES-0003,2026-08-19
awd_00334,RES-0004,not_0125,pro_0113,lot_00332,2000-01-01,selec-w,2479200.00,HUF,src_ted_opendata,file_ted_0125,lot_result:RES-0004,2026-08-19
awd_00335,RES-0001,not_0126,pro_0114,lot_00333,2000-01-01,selec-w,358351.15,EUR,src_ted_opendata,file_ted_0126,lot_result:RES-0001,2026-08-19
awd_00336,RES-0001,not_0127,pro_0115,lot_00334,2000-01-01,open-nw,,,src_ted_opendata,file_ted_0127,lot_result:RES-0001,2026-08-19
awd_00337,RES-0002,not_0127,pro_0115,lot_00335,2000-01-01,selec-w,292471,EUR,src_ted_opendata,file_ted_0127,lot_result:RES-0002,2026-08-19
awd_00338,RES-0003,not_0127,pro_0115,lot_00336,2000-01-01,selec-w,393879,EUR,src_ted_opendata,file_ted_0127,lot_result:RES-0003,2026-08-19
awd_00339,RES-0004,not_0127,pro_0115,lot_00337,2000-01-01,selec-w,19173,EUR,src_ted_opendata,file_ted_0127,lot_result:RES-0004,2026-08-19
awd_00340,RES-0005,not_0127,pro_0115,lot_00338,2000-01-01,selec-w,179748,EUR,src_ted_opendata,file_ted_0127,lot_result:RES-0005,2026-08-19
awd_00341,RES-0006,not_0127,pro_0115,lot_00339,2000-01-01,selec-w,1872,EUR,src_ted_opendata,file_ted_0127,lot_result:RES-0006,2026-08-19
awd_00342,RES-0007,not_0127,pro_0115,lot_00340,2000-01-01,open-nw,,,src_ted_opendata,file_ted_0127,lot_result:RES-0007,2026-08-19
awd_00343,RES-0001,not_0128,pro_0116,lot_00341,2000-01-01,selec-w,20000,EUR,src_ted_opendata,file_ted_0128,lot_result:RES-0001,2026-08-19
awd_00344,RES-0002,not_0128,pro_0116,lot_00342,2000-01-01,selec-w,20000,EUR,src_ted_opendata,file_ted_0128,lot_result:RES-0002,2026-08-19
awd_00345,RES-0003,not_0128,pro_0116,lot_00343,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0128,lot_result:RES-0003,2026-08-19
awd_00346,RES-0004,not_0128,pro_0116,lot_00344,2000-01-01,selec-w,60000,EUR,src_ted_opendata,file_ted_0128,lot_result:RES-0004,2026-08-19
awd_00347,RES-0005,not_0128,pro_0116,lot_00345,2000-01-01,selec-w,80000,EUR,src_ted_opendata,file_ted_0128,lot_result:RES-0005,2026-08-19
awd_00348,RES-0006,not_0128,pro_0116,lot_00346,2000-01-01,selec-w,80000,EUR,src_ted_opendata,file_ted_0128,lot_result:RES-0006,2026-08-19
awd_00349,RES-0007,not_0128,pro_0116,lot_00347,2000-01-01,selec-w,280000,EUR,src_ted_opendata,file_ted_0128,lot_result:RES-0007,2026-08-19
awd_00350,RES-0008,not_0128,pro_0116,lot_00348,2000-01-01,selec-w,100000,EUR,src_ted_opendata,file_ted_0128,lot_result:RES-0008,2026-08-19
awd_00351,RES-0001,not_0129,pro_0117,lot_00349,2000-01-01,selec-w,8079231.6,PLN,src_ted_opendata,file_ted_0129,lot_result:RES-0001,2026-08-19
awd_00352,RES-0001,not_0130,pro_0118,lot_00350,2000-01-01,selec-w,64605.26,EUR,src_ted_opendata,file_ted_0130,lot_result:RES-0001,2026-08-19
awd_00353,RES-0002,not_0130,pro_0118,lot_00351,2000-01-01,selec-w,28395.9,EUR,src_ted_opendata,file_ted_0130,lot_result:RES-0002,2026-08-19
awd_00354,RES-0003,not_0130,pro_0118,lot_00352,2000-01-01,selec-w,80236.16,EUR,src_ted_opendata,file_ted_0130,lot_result:RES-0003,2026-08-19
awd_00355,RES-0004,not_0130,pro_0118,lot_00353,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0130,lot_result:RES-0004,2026-08-19
awd_00356,RES-0001,not_0131,pro_0119,lot_00354,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0131,lot_result:RES-0001,2026-08-19
awd_00357,RES-0002,not_0131,pro_0119,lot_00355,2000-01-01,selec-w,270804.44,PLN,src_ted_opendata,file_ted_0131,lot_result:RES-0002,2026-08-19
awd_00358,RES-0003,not_0131,pro_0119,lot_00356,2000-01-01,selec-w,4624,PLN,src_ted_opendata,file_ted_0131,lot_result:RES-0003,2026-08-19
awd_00359,RES-0001,not_0132,pro_0120,lot_00357,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0132,lot_result:RES-0001,2026-08-19
awd_00360,RES-0001,not_0133,pro_0121,lot_00358,2024-12-23,selec-w,,,src_ted_opendata,file_ted_0133,lot_result:RES-0001,2026-08-19
awd_00361,RES-0000,not_0134,pro_0122,lot_00359,2000-01-01,selec-w,12572,RON,src_ted_opendata,file_ted_0134,lot_result:RES-0000,2026-08-19
awd_00362,RES-0001,not_0135,pro_0123,lot_00360,2000-01-01,open-nw,,,src_ted_opendata,file_ted_0135,lot_result:RES-0001,2026-08-19
awd_00363,RES-0002,not_0135,pro_0123,lot_00361,2000-01-01,selec-w,6396,EUR,src_ted_opendata,file_ted_0135,lot_result:RES-0002,2026-08-19
awd_00364,RES-0003,not_0135,pro_0123,lot_00362,2000-01-01,selec-w,25597.8,EUR,src_ted_opendata,file_ted_0135,lot_result:RES-0003,2026-08-19
awd_00365,RES-0004,not_0135,pro_0123,lot_00363,2000-01-01,open-nw,,,src_ted_opendata,file_ted_0135,lot_result:RES-0004,2026-08-19
awd_00366,RES-0005,not_0135,pro_0123,lot_00364,2000-01-01,selec-w,17144.67,EUR,src_ted_opendata,file_ted_0135,lot_result:RES-0005,2026-08-19
awd_00367,RES-0006,not_0135,pro_0123,lot_00365,2000-01-01,open-nw,,,src_ted_opendata,file_ted_0135,lot_result:RES-0006,2026-08-19
awd_00368,RES-0001,not_0136,pro_0124,lot_00366,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0136,lot_result:RES-0001,2026-08-19
awd_00369,RES-0002,not_0136,pro_0124,lot_00367,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0136,lot_result:RES-0002,2026-08-19
awd_00370,RES-0001,not_0137,pro_0125,lot_00368,2024-12-02,selec-w,279859.80,EUR,src_ted_opendata,file_ted_0137,lot_result:RES-0001,2026-08-19
awd_00371,RES-0002,not_0137,pro_0125,lot_00369,2024-12-02,clos-nw,,,src_ted_opendata,file_ted_0137,lot_result:RES-0002,2026-08-19
awd_00372,RES-0001,not_0138,pro_0126,lot_00370,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0138,lot_result:RES-0001,2026-08-19
awd_00373,RES-0002,not_0138,pro_0126,lot_00371,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0138,lot_result:RES-0002,2026-08-19
awd_00374,RES-0003,not_0138,pro_0126,lot_00372,2000-01-01,selec-w,800000,EUR,src_ted_opendata,file_ted_0138,lot_result:RES-0003,2026-08-19
awd_00375,RES-0001,not_0139,pro_0127,lot_00373,2000-01-01,selec-w,120686.18,PLN,src_ted_opendata,file_ted_0139,lot_result:RES-0001,2026-08-19
awd_00376,RES-0011,not_0139,pro_0127,lot_00374,2000-01-01,selec-w,124119.26,PLN,src_ted_opendata,file_ted_0139,lot_result:RES-0011,2026-08-19
awd_00377,RES-0012,not_0139,pro_0127,lot_00375,2000-01-01,selec-w,136133.33,PLN,src_ted_opendata,file_ted_0139,lot_result:RES-0012,2026-08-19
awd_00378,RES-0013,not_0139,pro_0127,lot_00376,2000-01-01,selec-w,200000,PLN,src_ted_opendata,file_ted_0139,lot_result:RES-0013,2026-08-19
awd_00379,RES-0014,not_0139,pro_0127,lot_00377,2000-01-01,selec-w,58897,PLN,src_ted_opendata,file_ted_0139,lot_result:RES-0014,2026-08-19
awd_00380,RES-0015,not_0139,pro_0127,lot_00379,2000-01-01,selec-w,132249,PLN,src_ted_opendata,file_ted_0139,lot_result:RES-0015,2026-08-19
awd_00381,RES-0016,not_0139,pro_0127,lot_00378,2000-01-01,selec-w,124119.26,PLN,src_ted_opendata,file_ted_0139,lot_result:RES-0016,2026-08-19
awd_00382,RES-0017,not_0139,pro_0127,lot_00380,2000-01-01,selec-w,63676,PLN,src_ted_opendata,file_ted_0139,lot_result:RES-0017,2026-08-19
awd_00383,RES-0001,not_0140,pro_0128,lot_00381,2000-01-01,selec-w,5563728,PLN,src_ted_opendata,file_ted_0140,lot_result:RES-0001,2026-08-19
awd_00384,RES-0001,not_0141,pro_0129,lot_00382,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0141,lot_result:RES-0001,2026-08-19
awd_00385,RES-0001,not_0142,pro_0111,lot_00383,2000-01-01,selec-w,33600,EUR,src_ted_opendata,file_ted_0142,lot_result:RES-0001,2026-08-19
awd_00386,RES-0001,not_0143,pro_0004,lot_00384,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0143,lot_result:RES-0001,2026-08-19
awd_00387,RES-0001,not_0144,pro_0130,lot_00385,2000-01-01,selec-w,100000,EUR,src_ted_opendata,file_ted_0144,lot_result:RES-0001,2026-08-19
awd_00388,RES-0014,not_0145,pro_0131,lot_00399,2000-01-01,selec-w,10115,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0014,2026-08-19
awd_00389,RES-0001,not_0145,pro_0131,lot_00386,2000-01-01,selec-w,313704,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0001,2026-08-19
awd_00390,RES-0003,not_0145,pro_0131,lot_00388,2000-01-01,selec-w,133571.5,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0003,2026-08-19
awd_00391,RES-0017,not_0145,pro_0131,lot_00402,2000-01-01,selec-w,36909,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0017,2026-08-19
awd_00392,RES-0002,not_0145,pro_0131,lot_00387,2000-01-01,selec-w,247310,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0002,2026-08-19
awd_00393,RES-0015,not_0145,pro_0131,lot_00400,2000-01-01,selec-w,189698.35,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0015,2026-08-19
awd_00394,RES-0006,not_0145,pro_0131,lot_00391,2000-01-01,selec-w,348431.66,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0006,2026-08-19
awd_00395,RES-0011,not_0145,pro_0131,lot_00396,2000-01-01,selec-w,30498,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0011,2026-08-19
awd_00396,RES-0016,not_0145,pro_0131,lot_00401,2000-01-01,selec-w,230162.2,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0016,2026-08-19
awd_00397,RES-0009,not_0145,pro_0131,lot_00394,2000-01-01,selec-w,32470,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0009,2026-08-19
awd_00398,RES-0012,not_0145,pro_0131,lot_00397,2000-01-01,selec-w,58382.8,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0012,2026-08-19
awd_00399,RES-0010,not_0145,pro_0131,lot_00395,2000-01-01,selec-w,117798,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0010,2026-08-19
awd_00400,RES-0008,not_0145,pro_0131,lot_00393,2000-01-01,selec-w,262887.5,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0008,2026-08-19
awd_00401,RES-0004,not_0145,pro_0131,lot_00389,2000-01-01,selec-w,508811.8,RON,src_ted_opendata,file_ted_0145,lot_result:RES-0004,2026-08-19
awd_00402,RES-0013,not_0145,pro_0131,lot_00398,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0145,lot_result:RES-0013,2026-08-19
awd_00403,RES-0007,not_0145,pro_0131,lot_00392,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0145,lot_result:RES-0007,2026-08-19
awd_00404,RES-0005,not_0145,pro_0131,lot_00390,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0145,lot_result:RES-0005,2026-08-19
awd_00405,RES-0018,not_0145,pro_0131,lot_00403,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0145,lot_result:RES-0018,2026-08-19
awd_00406,RES-0001,not_0146,pro_0111,lot_00404,2000-01-01,selec-w,68388,EUR,src_ted_opendata,file_ted_0146,lot_result:RES-0001,2026-08-19
awd_00407,RES-0001,not_0147,pro_0132,lot_00405,2000-01-01,selec-w,153259.69,EUR,src_ted_opendata,file_ted_0147,lot_result:RES-0001,2026-08-19
awd_00408,RES-0001,not_0148,pro_0133,lot_00406,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0148,lot_result:RES-0001,2026-08-19
awd_00409,RES-0002,not_0148,pro_0133,lot_00407,2000-01-01,selec-w,1003622.4,PLN,src_ted_opendata,file_ted_0148,lot_result:RES-0002,2026-08-19
awd_00410,RES-0001,not_0149,pro_0134,lot_00408,2000-01-01,selec-w,1542636.06,PLN,src_ted_opendata,file_ted_0149,lot_result:RES-0001,2026-08-19
awd_00411,RES-0001,not_0150,pro_0135,lot_00409,2000-01-01,selec-w,754126.5,PLN,src_ted_opendata,file_ted_0150,lot_result:RES-0001,2026-08-19
awd_00412,RES-0002,not_0150,pro_0135,lot_00410,2000-01-01,selec-w,135000,PLN,src_ted_opendata,file_ted_0150,lot_result:RES-0002,2026-08-19
awd_00413,RES-0003,not_0150,pro_0135,lot_00411,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0150,lot_result:RES-0003,2026-08-19
awd_00414,RES-0001,not_0151,pro_0136,lot_00412,2000-01-01,selec-w,1390000,PLN,src_ted_opendata,file_ted_0151,lot_result:RES-0001,2026-08-19
awd_00415,RES-0001,not_0152,pro_0137,lot_00413,2000-01-01,selec-w,62999.96,EUR,src_ted_opendata,file_ted_0152,lot_result:RES-0001,2026-08-19
awd_00416,RES-0002,not_0152,pro_0137,lot_00414,2000-01-01,selec-w,414700,EUR,src_ted_opendata,file_ted_0152,lot_result:RES-0002,2026-08-19
awd_00417,RES-0003,not_0152,pro_0137,lot_00415,2000-01-01,selec-w,63248,EUR,src_ted_opendata,file_ted_0152,lot_result:RES-0003,2026-08-19
awd_00418,RES-0001,not_0153,pro_0138,lot_00417,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0153,lot_result:RES-0001,2026-08-19
awd_00419,RES-0001,not_0154,pro_0139,lot_00418,2000-01-01,selec-w,1840000,EUR,src_ted_opendata,file_ted_0154,lot_result:RES-0001,2026-08-19
awd_00420,RES-0002,not_0154,pro_0139,lot_00419,2000-01-01,selec-w,1840000,EUR,src_ted_opendata,file_ted_0154,lot_result:RES-0002,2026-08-19
awd_00421,RES-0001,not_0155,pro_0140,lot_00420,2000-01-01,selec-w,353760,EUR,src_ted_opendata,file_ted_0155,lot_result:RES-0001,2026-08-19
awd_00422,RES-0001,not_0156,pro_0141,lot_00421,2024-12-30,selec-w,,,src_ted_opendata,file_ted_0156,lot_result:RES-0001,2026-08-19
awd_00423,RES-0001,not_0157,pro_0142,lot_00422,2000-01-01,selec-w,705336.00,PLN,src_ted_opendata,file_ted_0157,lot_result:RES-0001,2026-08-19
awd_00424,RES-0001,not_0158,pro_0143,lot_00423,2024-10-29,selec-w,356273.62,EUR,src_ted_opendata,file_ted_0158,lot_result:RES-0001,2026-08-19
awd_00425,RES-0000,not_0159,pro_0144,lot_00424,2000-01-01,selec-w,2151360,RON,src_ted_opendata,file_ted_0159,lot_result:RES-0000,2026-08-19
awd_00426,RES-0000,not_0160,pro_0145,lot_00425,2000-01-01,selec-w,5000.0000,EUR,src_ted_opendata,file_ted_0160,lot_result:RES-0000,2026-08-19
awd_00427,RES-0001,not_0161,pro_0146,lot_00426,2000-01-01,selec-w,319900,CZK,src_ted_opendata,file_ted_0161,lot_result:RES-0001,2026-08-19
awd_00428,RES-0001,not_0162,pro_0147,lot_00427,2024-12-20,selec-w,941707.79,EUR,src_ted_opendata,file_ted_0162,lot_result:RES-0001,2026-08-19
awd_00429,RES-0001,not_0163,pro_0148,lot_00428,2024-12-31,selec-w,1750.000000,BGN,src_ted_opendata,file_ted_0163,lot_result:RES-0001,2026-08-19
awd_00430,RES-0002,not_0163,pro_0148,lot_00429,2024-12-31,selec-w,2100.000000,BGN,src_ted_opendata,file_ted_0163,lot_result:RES-0002,2026-08-19
awd_00431,RES-0003,not_0163,pro_0148,lot_00430,2024-12-31,selec-w,12500.000000,BGN,src_ted_opendata,file_ted_0163,lot_result:RES-0003,2026-08-19
awd_00432,RES-0004,not_0163,pro_0148,lot_00431,2024-12-31,selec-w,515.000000,BGN,src_ted_opendata,file_ted_0163,lot_result:RES-0004,2026-08-19
awd_00433,RES-0001,not_0164,pro_0149,lot_00432,2000-01-01,selec-w,291600,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0001,2026-08-19
awd_00434,RES-0002,not_0164,pro_0149,lot_00433,2000-01-01,selec-w,226800,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0002,2026-08-19
awd_00435,RES-0003,not_0164,pro_0149,lot_00434,2000-01-01,selec-w,104976,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0003,2026-08-19
awd_00436,RES-0004,not_0164,pro_0149,lot_00435,2000-01-01,selec-w,239567.01,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0004,2026-08-19
awd_00437,RES-0005,not_0164,pro_0149,lot_00436,2000-01-01,selec-w,53028,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0005,2026-08-19
awd_00438,RES-0006,not_0164,pro_0149,lot_00437,2000-01-01,selec-w,2295,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0006,2026-08-19
awd_00439,RES-0007,not_0164,pro_0149,lot_00438,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0164,lot_result:RES-0007,2026-08-19
awd_00440,RES-0008,not_0164,pro_0149,lot_00439,2000-01-01,selec-w,9899.99,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0008,2026-08-19
