source_file_id,source_id,original_file_name,stored_file_path,file_format,mime_type,file_size_bytes,sha256,downloaded_at,record_count,column_count,encoding,delimiter,license_status
file_ted_0213,src_ted_opendata,410-2025.xml,raw/ted/xml/410-2025.xml,xml,application/xml,12380,841b493b14c11bd2f2fbfda921f5fc6fd9f96c5c8ca4f42a7c64668e7e8d3c02,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0214,src_ted_opendata,414-2025.xml,raw/ted/xml/414-2025.xml,xml,application/xml,28211,5efaba26c177ad9e6c657b80b2362cfb587886d1afa15aa87fafd09304a78c23,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0215,src_ted_opendata,417-2025.xml,raw/ted/xml/417-2025.xml,xml,application/xml,21763,674b979af15d482eb09caa25581b3580cadd87a6ae5217a0c05f2a80b8949ec8,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0216,src_ted_opendata,423-2025.xml,raw/ted/xml/423-2025.xml,xml,application/xml,34907,83a5766e85d04888c8cb1a574578f19fdc0606db992969f3c447bd5878618479,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0217,src_ted_opendata,425-2025.xml,raw/ted/xml/425-2025.xml,xml,application/xml,21214,6f145a05fe273aebd1c3c7e7086b100ca4817e7a1c027c4d7c645777b084b7ee,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0218,src_ted_opendata,427-2025.xml,raw/ted/xml/427-2025.xml,xml,application/xml,37715,6548ac48de03a5a441a7d62bc2f5778f87bd3d2bd93cea8a453377807b09fe05,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0219,src_ted_opendata,428-2025.xml,raw/ted/xml/428-2025.xml,xml,application/xml,12380,4cc37c3b7b634c938a40d9bd9aed961258c0b02e617e3ebfcc575da302774fd7,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0220,src_ted_opendata,429-2025.xml,raw/ted/xml/429-2025.xml,xml,application/xml,99635,21104a1d2231868cec3ba5f35547fed14fa1dfc8d867365e1c7bf9222c3f3f95,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0221,src_ted_opendata,433-2025.xml,raw/ted/xml/433-2025.xml,xml,application/xml,66788,d417dd121de9771f3107d3ee3b5548b65570229a52f015f83fd98ceb0296b8f6,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0222,src_ted_opendata,436-2025.xml,raw/ted/xml/436-2025.xml,xml,application/xml,16167,67a6226695a60e03ad3727a977a4933b270fa5986d80f6281ad51102857457f7,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0223,src_ted_opendata,441-2025.xml,raw/ted/xml/441-2025.xml,xml,application/xml,18596,c09ff9c9ad7f24519aa5ad1ae096da6ac3a3399f7c0113f0d46278d6b22725f5,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0224,src_ted_opendata,442-2025.xml,raw/ted/xml/442-2025.xml,xml,application/xml,23370,39e2f5cdc17610cca5d333486ea5dedf4a3e34a71262ea3a52d382396a7940ca,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0225,src_ted_opendata,444-2025.xml,raw/ted/xml/444-2025.xml,xml,application/xml,19913,c7cd3aed2728fc6c75fef509cc0f509e32e7aa2d0b30aad06322c13ed1dca745,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0226,src_ted_opendata,445-2025.xml,raw/ted/xml/445-2025.xml,xml,application/xml,17018,fc0ea370b5bdb1f8400880ee1b3a32511f67c5f741640d041fe1311459b6fe00,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0227,src_ted_opendata,448-2025.xml,raw/ted/xml/448-2025.xml,xml,application/xml,64492,3db97192dbd9c31ef58ad21efb0eb53b9eb76591b1472bc771366e352b95663a,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0228,src_ted_opendata,449-2025.xml,raw/ted/xml/449-2025.xml,xml,application/xml,18254,3434fe2f3729108517263ed4629a6685c50963df8fe99dcc18c10397c2a7cb4f,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0229,src_ted_opendata,451-2025.xml,raw/ted/xml/451-2025.xml,xml,application/xml,25934,368bdc957dde754e1e2ab39631befce4a2d97fc3a96fdec30bf639563afd99b3,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0230,src_ted_opendata,452-2025.xml,raw/ted/xml/452-2025.xml,xml,application/xml,26225,ac2e048c11e6ae43806bbe926b0f33f47c392a2fd666436b091c04ba7a473ded,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0231,src_ted_opendata,453-2025.xml,raw/ted/xml/453-2025.xml,xml,application/xml,18328,9b89039d1577ca76f2f0483de5a6eb81503699845dfa965171fe098f591f25c6,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0232,src_ted_opendata,456-2025.xml,raw/ted/xml/456-2025.xml,xml,application/xml,32232,c0bacbab1c27b36191a557aab37b2099d5e5020c946c1874588f5c3a37b3c7d1,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0233,src_ted_opendata,457-2025.xml,raw/ted/xml/457-2025.xml,xml,application/xml,31272,9b31f92cfdd32723e26c017a4802ad476556f8db31ba1700dc14df45330ddcb9,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0234,src_ted_opendata,458-2025.xml,raw/ted/xml/458-2025.xml,xml,application/xml,12380,688c29ec822ef95134dc29d87748efc14db2fc646c76436b2dd0fd0bbe7f0daf,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0235,src_ted_opendata,460-2025.xml,raw/ted/xml/460-2025.xml,xml,application/xml,140567,bbae3b8e647d56c350ff505faf774b98f2dcff199ef521525ef4426a5c77afee,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0236,src_ted_opendata,462-2025.xml,raw/ted/xml/462-2025.xml,xml,application/xml,8338,dd98a834a12f936a1ad56f7f6b6e3f91434f02c952cbb753b22b020d436ca5c4,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0237,src_ted_opendata,464-2025.xml,raw/ted/xml/464-2025.xml,xml,application/xml,20912,08c639213b38767f788ba6016839492ec5b798766dc95bc6eca559e144425b44,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0238,src_ted_opendata,465-2025.xml,raw/ted/xml/465-2025.xml,xml,application/xml,22781,d412b39bc75fe9efec70bc3bb39afc2949fcb312d0e07968e845f05fdf412a1c,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0239,src_ted_opendata,469-2025.xml,raw/ted/xml/469-2025.xml,xml,application/xml,24012,517cb1b84603f5e91bb9cce9dc9598e175cdfe88cffdbc15f6a80add9c8e21a5,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0240,src_ted_opendata,470-2025.xml,raw/ted/xml/470-2025.xml,xml,application/xml,26802,91dcd8af02e6cd5dcfb60c3369c9ee0178e5f319a1d5a285a030cfff6e344dfd,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0241,src_ted_opendata,471-2025.xml,raw/ted/xml/471-2025.xml,xml,application/xml,16201,2e91e77e03574a7205fa9a5323b9bfad948c6b400870b2c99887c1cd7977d238,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0242,src_ted_opendata,472-2025.xml,raw/ted/xml/472-2025.xml,xml,application/xml,57682,0e2608dcdee3f6bceee0017bdec0d798cce83454c34b28352579095ccafed3cf,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0243,src_ted_opendata,473-2025.xml,raw/ted/xml/473-2025.xml,xml,application/xml,29187,616998f55054164bbe37a1b8433d9288ef47b7166a71a2312d355ef4011c8c04,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0244,src_ted_opendata,475-2025.xml,raw/ted/xml/475-2025.xml,xml,application/xml,210015,aa46f397b7fe628f670a9eb6fec48e98051ec82faba763094b56def18c47ae9e,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0245,src_ted_opendata,479-2025.xml,raw/ted/xml/479-2025.xml,xml,application/xml,22858,65127261d1f681b75de46aa2e34a2b57d94235666a1f531a3a5e610e30c2e83a,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0246,src_ted_opendata,482-2025.xml,raw/ted/xml/482-2025.xml,xml,application/xml,19235,86bb7ded8c0fb44e5071ab72e4142fb636003124cf67931d9e16bb95093c5c39,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0247,src_ted_opendata,483-2025.xml,raw/ted/xml/483-2025.xml,xml,application/xml,27203,267e70e1e24a52516a49676c193e28d41a7dc69e930ca013476123c9613b74cf,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0248,src_ted_opendata,484-2025.xml,raw/ted/xml/484-2025.xml,xml,application/xml,28950,ffbf73884a8c80e598dc524405c525abb818476624e18b094de56fae0cbf0e7a,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0249,src_ted_opendata,490-2025.xml,raw/ted/xml/490-2025.xml,xml,application/xml,55875,c57888270d2211f68965099e768d44271e5313e13740d6a5632528ae0f22aabc,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0250,src_ted_opendata,491-2025.xml,raw/ted/xml/491-2025.xml,xml,application/xml,12380,9de8e81a20f86bd02475bb8145465c696444499ce1020547d3b9c8adb4043574,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0251,src_ted_opendata,492-2025.xml,raw/ted/xml/492-2025.xml,xml,application/xml,25535,ca7e9b1bf6ad358b6fbdc6a7796bd9e9442b5256170cc904ff5a19e55543c931,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0252,src_ted_opendata,494-2025.xml,raw/ted/xml/494-2025.xml,xml,application/xml,19266,edeee50d7479adf6e4b1f3f91367e4a7740a957433b1da5b9e04ad16bf412b43,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0253,src_ted_opendata,500-2025.xml,raw/ted/xml/500-2025.xml,xml,application/xml,19144,45a0247de135dfde2f868435b6da1efc4338fde9836319bbca5c10b1ce782b3c,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0254,src_ted_opendata,502-2025.xml,raw/ted/xml/502-2025.xml,xml,application/xml,12380,2265fef36ca6da8ef60b94228df16911b2a8b568c98903370d18e8baf4703c05,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0255,src_ted_opendata,503-2025.xml,raw/ted/xml/503-2025.xml,xml,application/xml,23409,9a98a461eb2af2a0abb89953fc0a843468e3df6207b475c9c019ad8c4c67cf57,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0256,src_ted_opendata,508-2025.xml,raw/ted/xml/508-2025.xml,xml,application/xml,131381,c1af23d36bbef8376b17092c288485d89c6f8f88b1c8f62859052a8177cb897b,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0257,src_ted_opendata,511-2025.xml,raw/ted/xml/511-2025.xml,xml,application/xml,8191,9ae50eca85d4b521c92ae2fc462af80e8613b464c2397d0244e2eb7edeab561b,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0258,src_ted_opendata,512-2025.xml,raw/ted/xml/512-2025.xml,xml,application/xml,420680,f341d14460391b35c67f560711e394db48f6cc4b8582f4dbc4c58c07b1c12f1d,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0259,src_ted_opendata,514-2025.xml,raw/ted/xml/514-2025.xml,xml,application/xml,21739,abcf0b52d4573d6f91bbb0ed30eec9b50ef85192b234aa0f8e617a279c83ea23,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0260,src_ted_opendata,517-2025.xml,raw/ted/xml/517-2025.xml,xml,application/xml,73462,89fa85fc7d6fee8e430ff7ea0e46aed4ecb8e506564b50e9f16b7cf9c16ee1e9,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0261,src_ted_opendata,518-2025.xml,raw/ted/xml/518-2025.xml,xml,application/xml,134303,44cc95518776673e6fbfdccee1d2ee8d424a319f0227a7d4dc051849da43de50,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0262,src_ted_opendata,520-2025.xml,raw/ted/xml/520-2025.xml,xml,application/xml,12378,e405ea1142d8ed65dd0733b69f6358c87e3fa77bbbf891b8eb429ea0f7d74119,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0263,src_ted_opendata,522-2025.xml,raw/ted/xml/522-2025.xml,xml,application/xml,27845,c9640ec2a1063b3536b160c4b836c9c67e3eed8707970d1746b3e5580b52a14a,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0264,src_ted_opendata,524-2025.xml,raw/ted/xml/524-2025.xml,xml,application/xml,77181,65400ad90ae729d0f23b9f85d31a0f63c54306803b728510efb496c56d57a518,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0265,src_ted_opendata,525-2025.xml,raw/ted/xml/525-2025.xml,xml,application/xml,23540,2da223b606441f65fec101676ba5f2ac41e8ffa99804a85796e949a1f10b0348,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0266,src_ted_opendata,526-2025.xml,raw/ted/xml/526-2025.xml,xml,application/xml,22295,4c34cf1967d79636aa04d76e7d81f3362c19b902e7200f545ce970f5b5957bc7,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0267,src_ted_opendata,529-2025.xml,raw/ted/xml/529-2025.xml,xml,application/xml,47554,9035fecb806fd109887c8bfc2b0bbb27f8b9e17f57568d1f9bb2adf0540cbca1,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0268,src_ted_opendata,530-2025.xml,raw/ted/xml/530-2025.xml,xml,application/xml,25700,1189bcc95a9f61e4e8e7ab44beb29ad1765769c1e3be5f89dc1996470bef78a7,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0269,src_ted_opendata,532-2025.xml,raw/ted/xml/532-2025.xml,xml,application/xml,21068,1c9e176e6cfa3195cb7ae1d7d414a1384ede4b5e88831d1bf48484548add3b6c,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0270,src_ted_opendata,533-2025.xml,raw/ted/xml/533-2025.xml,xml,application/xml,25444,28bef8bba82b1b9ac76b62a9464548d883df7d11c354285f7e4e9f84fd213fed,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0271,src_ted_opendata,534-2025.xml,raw/ted/xml/534-2025.xml,xml,application/xml,26044,13d5ae119728ee4dc603aeed8d5e376c842a2e2850e0497a40553de9b4f8a1c6,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0272,src_ted_opendata,540-2025.xml,raw/ted/xml/540-2025.xml,xml,application/xml,19320,ee0a44049629572c233dc4ce1c7e974b1da720c475767f4c330734ec17db4661,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0273,src_ted_opendata,542-2025.xml,raw/ted/xml/542-2025.xml,xml,application/xml,327481,2801e00995f625d33649c546e60deb4a172a04fdeaa938f33d322f4b24f354bb,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0274,src_ted_opendata,543-2025.xml,raw/ted/xml/543-2025.xml,xml,application/xml,10019,18ed611a553c4e695166e32d280bc1d3fe30b07bb3ace41d4f34f8e713d5ab66,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0275,src_ted_opendata,549-2025.xml,raw/ted/xml/549-2025.xml,xml,application/xml,68086,d97cb78934f03e66ebe0827cd58cf7b70bc4d7a5079fb5e8db3a58b2f55edaf2,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0276,src_ted_opendata,551-2025.xml,raw/ted/xml/551-2025.xml,xml,application/xml,22422,82f39713fe5963dea2df11f100bc2bf4fb12bf78e29d2ae7b3dc1b1e2f380fb8,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0277,src_ted_opendata,553-2025.xml,raw/ted/xml/553-2025.xml,xml,application/xml,78081,936749bda1d9ecc8e91bff785a316f0db1fee775418bbab3b5ae3f9303a0e84a,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0278,src_ted_opendata,557-2025.xml,raw/ted/xml/557-2025.xml,xml,application/xml,58305,e4b4c681a36f298640fca777146f5aaa5376f2e963972748cd0ccf6355754658,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0279,src_ted_opendata,559-2025.xml,raw/ted/xml/559-2025.xml,xml,application/xml,30385,37dd9127a9248fc5ca29109a1b0f56e03af40ed817f94a8b9169b0427b7c2193,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0280,src_ted_opendata,560-2025.xml,raw/ted/xml/560-2025.xml,xml,application/xml,11718,53557872228cd2f7bc2d44dbbadaff38f0d23e7c40b07fed8c09049d0fcfc301,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0281,src_ted_opendata,564-2025.xml,raw/ted/xml/564-2025.xml,xml,application/xml,24698,797bef94a79c4ac87282f77da7e7d9b405d3cb408dc95f348bdd4836357e8a92,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0282,src_ted_opendata,565-2025.xml,raw/ted/xml/565-2025.xml,xml,application/xml,17558,b572bfb45a9d365998671bd012121f99885111a0342b6f454b3307355ccf7fe6,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0283,src_ted_opendata,566-2025.xml,raw/ted/xml/566-2025.xml,xml,application/xml,18935,60c6ad668c0f0be80fa0c81884c593696d3848a8990cf4402133c52ca24a1e67,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0284,src_ted_opendata,569-2025.xml,raw/ted/xml/569-2025.xml,xml,application/xml,38715,3fb643a2e7aac5fcd94987272823dfdb00ad67ecd362f700dd800f90a1a3e4aa,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0285,src_ted_opendata,570-2025.xml,raw/ted/xml/570-2025.xml,xml,application/xml,45843,b68ac6de66a2e4c2816562f305fd1ae6b59611ad8fbe5f8b01116a5a0b468a27,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0286,src_ted_opendata,574-2025.xml,raw/ted/xml/574-2025.xml,xml,application/xml,132502,88b2c87dcb42d7b20af3022d0bd6639fc9e10d3b10df8691b55417a700976f22,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0287,src_ted_opendata,575-2025.xml,raw/ted/xml/575-2025.xml,xml,application/xml,23556,09ac4db567a9b00562f9ac4a48d548b3812621dd8fa25f414b151c186599ab71,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0288,src_ted_opendata,577-2025.xml,raw/ted/xml/577-2025.xml,xml,application/xml,20548,0f092a9345cf9745eaf9535fcfbc0798d93455873eeb17d593d044e28de810ba,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0289,src_ted_opendata,582-2025.xml,raw/ted/xml/582-2025.xml,xml,application/xml,22154,9c86dd701d87ca1d6114e9591959b51df787e6d9d1c63b76d4b3d70d474e2aa9,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0290,src_ted_opendata,583-2025.xml,raw/ted/xml/583-2025.xml,xml,application/xml,36185,da04fa05e717a6ca9a8a90beedf7fd85d670a0faa510b5aba75b8afb65274b5b,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0291,src_ted_opendata,586-2025.xml,raw/ted/xml/586-2025.xml,xml,application/xml,17134,233999b5f944ec8b6fbc90021c9495850138a8db9a669f77c836dcff3f347411,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0292,src_ted_opendata,587-2025.xml,raw/ted/xml/587-2025.xml,xml,application/xml,75166,6d30e57cfe1d3e16525ace205b9df24c0e335592dc2ac65dc538f59c1ba2de6b,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0293,src_ted_opendata,590-2025.xml,raw/ted/xml/590-2025.xml,xml,application/xml,12378,5efc6c2839d2f529f9d8e467360705619902fe9190b2c9e98cfd4876cde38b25,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0294,src_ted_opendata,591-2025.xml,raw/ted/xml/591-2025.xml,xml,application/xml,12380,ee68cf4b9c1d01e75900a4e815722823f7629e6f969ee05453877cf59a69f7ff,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0295,src_ted_opendata,593-2025.xml,raw/ted/xml/593-2025.xml,xml,application/xml,31642,432d857943616d61a4c9d92bf37402793bf59b0548932bb578eff672ef8e6174,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0296,src_ted_opendata,594-2025.xml,raw/ted/xml/594-2025.xml,xml,application/xml,73972,ea980a158f6f1935c5c6529ea7be8f6e21324ab31fa53c798383d95f0ca0e431,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0297,src_ted_opendata,595-2025.xml,raw/ted/xml/595-2025.xml,xml,application/xml,20758,c54289b65301ca9a425df6d6a4c94be218ff5f8cc90f8aaf77a4290a294f4dc5,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0298,src_ted_opendata,597-2025.xml,raw/ted/xml/597-2025.xml,xml,application/xml,64244,10fe5df2636ab9db34dcb4f31ab55fe82a343cdfc333b6dccbe2b45d4cbc6722,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0299,src_ted_opendata,598-2025.xml,raw/ted/xml/598-2025.xml,xml,application/xml,73871,e6157318ddba926ea5b7909674b71ed1ebe3974d558cb076a0a57ffcee0c791b,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_0300,src_ted_opendata,599-2025.xml,raw/ted/xml/599-2025.xml,xml,application/xml,12378,783da793ee95b3b7a40c798d02c9b5956a2c4ef9c009eb2607f06cad8a09b10b,2026-08-19,1,,utf-8,,open_with_attribution
file_ted_api_001,src_ted_opendata,search_page_1.json,raw/ted/selection/search_page_1.json,json,application/json,1396823,5af2469a5988d544aba40a1362f9b72909cff61d72c72937bef435ebce677fab,2026-08-19,250,,utf-8,,open_with_attribution
file_ted_api_002,src_ted_opendata,search_page_2.json,raw/ted/selection/search_page_2.json,json,application/json,1401111,32fb1a37900d38ae60a014c163bb0054a1efc1ffba9b9c965a62d6ba3376d1e6,2026-08-19,250,,utf-8,,open_with_attribution
file_worldbank_ds00005_001_subset,src_worldbank_finances1,DS00005_selected_fy2025_first300.csv,raw/world_bank/DS00005_selected_fy2025_first300.csv,csv,text/csv,119381,00e30f5e6179e78568593004b271e59bd5b209c9bc0e1131d4d75781063ca5d1,2026-08-19,322,22,utf-8,comma,open
file_worldbank_ds00005_001,src_worldbank_finances1,DS00005_Contract_Awards_in_Investment_Project_Financing_Since_FY_2020.csv,raw/world_bank/DS00005_Contract_Awards_in_Investment_Project_Financing_Since_FY_2020.csv,csv,text/csv,111894077,cd9f0dddba7d0b3d4f6cf3ff169fb0968ac12a3781b25e7773aa6b10902dc16e,2026-08-19,288036,21,utf-8,comma,open
file_worldbank_ds00005_001_subset,src_worldbank_finances1,DS00005_selected_fy2025_first300.csv,raw/world_bank/DS00005_selected_fy2025_first300.csv,csv,text/csv,119381,00e30f5e6179e78568593004b271e59bd5b209c9bc0e1131d4d75781063ca5d1,2026-08-19,300,22,utf-8,comma,open
file_pdf_finance_ni_001,src_finance_ni_contract,finance_ni_contract_management_principles_procedures_2017.pdf,pdf/original/finance_ni_contract_management_principles_procedures_2017.pdf,pdf,application/pdf,828568,d883a09823c307923d84ad0b65c17a8957d1859653b0360610fc191263bb451c,2026-08-19,63,,embedded text,,open_reuse_with_attribution
file_pdf_uk_supplier_001,src_uk_supplier_selection,uk_standard_selection_questionnaire_2016.pdf,pdf/original/uk_standard_selection_questionnaire_2016.pdf,pdf,application/pdf,721390,5affbd4988b7e4a79bdaf285f13bff7d566a05c015ef064aa857ba7634f09af7,2026-08-19,38,,embedded text,,open_reuse_with_attribution
